PROLIFIC_PID,story,summary,game,words
5f464fffdb67840175b5b746,bonus,Steve received a bonus for exceeding the sales target. But only he did as he was the team leader and his boss said to if he wants to give some to Max its up to him. Steve not sure to give how much if any and Max made a significant contribution,tg,51
69d2c0d8c50fa4b675986ab1,aid,"James is struggling financially but is approved for aid and receives money from the government. He then questions whether he should offer a portion of this aid money to an acquaintance, Mark, who is also struggling financially but was not approved by the government to receive money.",tg,47
57a761c22fc0d400012c9656,aid,James is in financial trouble and gets government assistance. His neighbor Mark didn't get assistance and now James has to decide whether to share some of the money.,tg,28
67352889b3b5e7bc6bb4981b,bonus,"Steve and Max worked together on a project, which resulted in their director granting a bonus to Steve for the success of the project.  The Director gave the full bonus to Steve, telling him he could decide how to allocate the bonus, or keep it himself.",tg,46
69aaef4b70d21f201486d2dc,aid,"James was struggling financially but the government aid program he had applied to pulled through for him, only for him to discover his neighbor was also struggling but had no help. He was then faced with a choice on whether or not to help Mark.",tg,45
60902df5016ec448d594cf8b,bonus,If Max made a significant contribution then it's upon Steve to share the bonus accordingly.,tg,15
654a4619a18ddc5da58e0e24,bonus,Steve's team exceeded their sales target which awarded them a perfomance bonus. Steve was happy as he'd worked hard making his pitch good. The director called Steve saying his team did great and gave steve the choice to keep the full bonus or give some to Max. Max made a significant contribution.,tg,52
66cd2c8c84efe6e84fa88f1e,aid,"After experiencing financial hardship, James finally caught a break with some much needed assistance from the government. His neighbor, Mark, applied for the same assistance and wasn't granted help. James contemplates sharing the money with Mark, and although Mark is only an acquaintance to James, he still felt guilty and is left with the tough decision to share or not.",tg,60
69df2696d216896a22a486f9,bonus,"
Steve and his team received a bonus from their director for surpassing their sales target. The director gave Steve full control of the bonus distribution, so now Steve must decide if he should keep all the money or give some to his teammate, Max.",tg,44
5dd3eaabfef7c23d3f95d252,bonus,Steve's team was awarded a performance bonus.  He now has a choice of sharing some of that bonus with Max or keeping it all to himself.,tg,26
63e548215b42b3f3aa069dc2,aid,James receive financial aid while his neighbor Mark was having a hard time and not receiving any aid. James has to choose rather or not to keep all the money or share it with Mark.,tg,35
5bce03901f3317000110ad31,aid,"James and his acquaintance Mark have been struggling financially. Both have applied for assistance from a programme- James was successful, Mark wasn't. James is unsure as to whether he should help mark",tg,32
69c1a6156cb375150fb5dfdb,aid,"James was broke, but he unexpectedly received government assistance he had applied for months ago. His neighbor Mark was there, being in a similar situation but less lucky, and now James was presented with a moral quandary.",tg,37
69de981aab6d079a9ca83e9b,bonus,"Steve was given a bonus for reaching a work milestone and because he is the team leader, he is able to choose how it is allocated.  He has the choice to share some of the bonus with Max knowing that he contributed or he could keep the full amount himself.",tg,50
6652489a42a170d6176b29cf,aid,"James applied for financial aid from the government and was accepted, while his acquaintance Mark was declined. He struggles with the decision to keep the money for himself or give some to Mark.",tg,33
653bce556778e1739b2060a1,aid,"James was struggling for money and then was told he had been successful in gaining funds from the government. On his way to collect the funds he met with Mark, who had also applied for funds but was unsuccessful, unlike James.",tg,41
69c45acaa988033e0a15876a,aid,"James had run out of his savings and his financial situation was in a very poor condition when, suddenly, he received notice from a governmental financial aid program he had applied to some time ago that he was determined to be a recipient of the financial aid program, which would help out his situation considerably.
En route to the governmental office to sign off for his new benefits James encountered Mark, a neighbor and acquaintance of his. James immediately felt some internal conflict as his neighbor had signed up for the same governmental aid program but had not being qualified to receive the aid. James felt guilty, but he certainly should not have. It was his own qualifications that facilitated access to the governmental aid program. He did not know Mark's situation at all, and as an adult in the adult world James should not have been concerned. In this lifetime we have only ourselves to rely upon, and we should always prioritize taking care of ourselves first and not being concerned with strangers.",tg,174
69d713c8327f07de14d16dab,aid,"James was left with a dilemma whether they use the money, he earned for himself or whether to use the money he earned for Mark",tg,25
69d80f78366c24151c6abed6,bonus,"steve is getting a bonus for the work his team did, steve has to decide if he will share it with max",tg,22
69c4c8d23e5ba793afd0e843,bonus,"Steve's team earned a bonus for exceeding their sales target, and as a team leader, he was given the full amount with the option to share it with his teammate Max.
 He must decide whether to keep the entire bonus or give a portion to Max, who also contributed significantly",tg,50
698b85a2e4dade89cc78e5f9,bonus,"The correct thing would be to divvy the bonus out to Max as well.  Everyone contributed to the success and while some get more compensation than others, each should be rewarded for their work.",tg,34
