hp_response_id,source_row,PROLIFIC_PID,treatment,allocation,memory,hp,social_proximity,sp_num,Market,category_num,category,classification_origin,similarity_dg_kw_control_rater_1,similarity_dg_kw_control_rater_2,similarity_dg_kw_control_rater_3,similarity_dg_kw_control_mean,similarity_dg_kw_market_rater_1,similarity_dg_kw_market_rater_2,similarity_dg_kw_market_rater_3,similarity_dg_kw_market_mean
HP4067,4067,664b530d4cf8b88b68548a11,lt,12.0,This is like buying something and years later realising the value had gone up so you can sell the item for more money,12,No mention of recipient,0,1,2,Mutual Benefit / Cooperation,inherited_hpmin,6,6,24,12.0,59,36,51,48.666666666666664
HP4068,4068,659c01027a942e6d4d2bd6a4,lt,10.0,giving half of your wages away after working hard all month and giving it for free to someone who hasnt worked ,12,Abstract stranger,1,1,1,Moral,inherited_hpmin,65,50,54,56.333333333333336,8,18,15,13.666666666666666
HP4069,4069,5f147c831589684ed6fd4cb8,lt,6.0,Being in a stock broker floor trying to barter better deals.,12,Abstract stranger,1,1,3,Self-interest,gpt_5_6_round7,8,7,26,13.666666666666666,55,30,49,44.666666666666664
HP4070,4070,6095ed23bec8c0d7681c5d28,lt,12.0,I find it similar to a fair society where our work gets seen as valuable.,12,Anonymous peer,2,1,1,Moral,inherited_hpmin,11,14,33,19.333333333333332,8,18,18,14.666666666666666
HP4071,4071,5c8fa44e045ff10012b60821,lt,12.0,I find this similar to going to a store and it is half off,12,No mention of recipient,0,1,1,Moral,inherited_hpmin,5,6,24,11.666666666666666,24,15,31,23.333333333333332
HP4072,4072,67d89d92eb4323537c13b656,lt,9.0,This feels like a first world country taking away the little resources left from a third world country.,12,Abstract stranger,1,1,1,Moral,gpt_5_6_round7,20,27,29,25.333333333333332,3,12,8,7.666666666666667
HP4073,4073,676ab6e8d3d98bb7f5865d13,lt,10.0,It is similar to Netflix increasing their prices.,12,No mention of recipient,0,1,3,Self-interest,inherited_hpmin,5,6,22,11.0,50,23,40,37.666666666666664
HP4074,4074,5cbd8e0cb7cea800156a9d31,lt,12.0,the two friends find two item worth 2 each ,12,Friend,4,1,1,Moral,inherited_hpmin,2,4,19,8.333333333333334,3,5,4,4.0
HP4075,4075,596de39c9fd5ee0001b704c3,lt,12.0,Capitalism and making a good profit in business,12,No mention of recipient,0,1,2,Mutual Benefit / Cooperation,inherited_hpmin,6,7,21,11.333333333333334,20,26,28,24.666666666666668
HP4076,4076,62fe13bf9032439ae4505fc0,lt,12.0,"Farmers raising prices for their produce, in order for supermarkets to decrease their margins.",12,No mention of recipient,0,1,3,Self-interest,inherited_hpmin,9,8,26,14.333333333333334,73,38,70,60.333333333333336
HP4077,4077,62e301547b1843587f6b0827,lt,10.0,This is similar to a car insurance company raising the price of your insurance policy for no apparent reason.,12,No mention of recipient,0,1,3,Self-interest,inherited_hpmin,5,6,22,11.0,51,24,41,38.666666666666664
HP4078,4078,66047d18ebfced908bcde49d,lt,11.0,A good day.  The potential value has been increased by 33%.  If my savings were also to increase by 33% it would be a very good day indeed!,12,No mention of recipient,0,1,2,Mutual Benefit / Cooperation,inherited_hpmin,3,5,10,6.0,12,8,18,12.666666666666666
HP4079,4079,664413a1fae91cf971a208f7,lt,12.0,A discount like in a bikini store,12,No mention of recipient,0,1,0,No clear justification,inherited_hpmin,5,6,24,11.666666666666666,24,13,31,22.666666666666668
HP4080,4080,666344916bdba2e2c980dcd0,lt,6.0,this is like borrowing money and getting it back,12,Abstract stranger,1,1,0,No clear justification,gpt_5_6_round7,22,29,35,28.666666666666668,10,7,9,8.666666666666666
HP4081,4081,691dfb0644251a1bff8b8fc0,lt,12.0,This is something in demand warranting a higher price.,12,No mention of recipient,0,1,2,Mutual Benefit / Cooperation,inherited_hpmin,5,7,25,12.333333333333334,62,34,49,48.333333333333336
HP4082,4082,5ba9875fc16a9c000149a54e,lt,12.0,Increasing the price by 50%,12,No mention of recipient,0,1,2,Mutual Benefit / Cooperation,inherited_hpmin,5,5,23,11.0,54,26,38,39.333333333333336
HP4083,4083,691f7251736800a19a923c4d,lt,6.0,A card game where I know I have a better hand than my opponent.,12,Abstract stranger,1,1,3,Self-interest,gpt_5_6_round7,2,3,5,3.3333333333333335,5,7,4,5.333333333333333
HP4084,4084,5dfedfbb557425b599c8c523,lt,8.0,going to buy something and finding that it has gone up since you last looked,12,No mention of recipient,0,1,0,No clear justification,gpt_5_6_round7,5,6,21,10.666666666666666,50,18,36,34.666666666666664
HP4085,4085,5c1ae3a0b39cf30001b5b03a,lt,10.0,"It is similar to Black friday prices, last week i went to Walmart for food, but decided to see what Christmas gifts i could find, i bought something, that was on sale, but really was not.",12,No mention of recipient,0,1,0,No clear justification,inherited_hpmin,5,6,22,11.0,44,18,35,32.333333333333336
HP4086,4086,674cb1e5dd135ab435dece3f,lt,12.0,"There are gas stations on two corners of a busy intersection. One kept the price the same from the previous day, the other went up.",12,No mention of recipient,0,1,3,Self-interest,inherited_hpmin,4,6,21,10.333333333333334,42,20,38,33.333333333333336
HP4087,4087,67c0ee3c27278be601aa384d,lt,12.0,"This feels similar to when I’m selling something online and I raise the price slightly because I believe the item is worth more, or because I want to make sure I’m not undervaluing my time and effort.",12,No mention of recipient,0,1,3,Self-interest,inherited_hpmin,7,8,29,14.666666666666666,67,45,54,55.333333333333336
HP4088,4088,5c65739723f6300001380c2c,lt,8.0,Current inflation on groceries,12,No mention of recipient,0,1,0,No clear justification,gpt_5_6_round7,4,5,19,9.333333333333334,48,21,34,34.333333333333336
HP4089,4089,6554d04c73158a94d70192dd,lt,9.0,"Losing a moderate amount to a client, having a difficult product to sell.",12,No mention of recipient,0,1,3,Self-interest,gpt_5_6_round7,4,8,19,10.333333333333334,38,16,34,29.333333333333332
HP4090,4090,661124ea6eb49e5f25077328,lt,11.0,class score improvement with a large difference,12,No mention of recipient,0,1,0,No clear justification,inherited_hpmin,1,2,4,2.3333333333333335,2,2,0,1.3333333333333333
HP4091,4091,5ceac2dd06aa230001363420,lt,8.5,Half the price which is half the starting price.,12,No mention of recipient,0,1,0,No clear justification,gpt_5_6_round7,3,4,23,10.0,30,11,14,18.333333333333332
HP4092,4092,6648c20d6429196c77d342d9,lt,10.0,I imagine this as gaining money.,12,No mention of recipient,0,1,3,Self-interest,gpt_5_6_round7,3,5,7,5.0,7,7,8,7.333333333333333
HP4093,4093,5b75532d2aef0d0001c22f5c,lt,8.0,A sudden bonus.  Maybe the company I am producing data for wants to retain staff.,12,No mention of recipient,0,1,2,Mutual Benefit / Cooperation,gpt_5_6_round7,4,5,14,7.666666666666667,77,33,25,45.0
HP4094,4094,5e8753cc28aacd3abe3bc37a,lt,12.0,some food prices such as chocolate where the ingredients are in short supply apparently,12,No mention of recipient,0,1,0,No clear justification,inherited_hpmin,4,5,18,9.0,54,22,39,38.333333333333336
HP4095,4095,5f0736cfad4f1e0c3c838655,lt,9.5,A significant price increase ,12,No mention of recipient,0,1,0,No clear justification,gpt_5_6_round7,4,5,20,9.666666666666666,51,25,37,37.666666666666664
HP4096,4096,6315fdca8c4637cea9f114cf,lt,8.0,"I find this price increase similar to overpricing an item you are selling, meaning that buyers are much less likely to make a purchase.",12,No mention of recipient,0,1,3,Self-interest,gpt_5_6_round7,6,7,23,12.0,65,35,51,50.333333333333336
HP4097,4097,67606c975d33dc79c280063e,lt,12.0,"When a freelance worker realizes they’ve been undercharging for a job, so they increase their rate to better match the effort and time required.",12,No mention of recipient,0,1,3,Self-interest,inherited_hpmin,5,7,28,13.333333333333334,65,47,41,51.0
HP4098,4098,5b35824a975e260001e9b7a6,lt,8.0,It reminds me of annual inflation.,12,No mention of recipient,0,1,0,No clear justification,gpt_5_6_round7,4,5,18,9.0,47,20,34,33.666666666666664
HP4099,4099,6659056212616c7213f702c5,lt,6.0,This feels similar to a shop increasing the price of its products to account for inflation of the materials they use to produce products.,12,No mention of recipient,0,1,3,Self-interest,gpt_5_6_round7,6,6,23,11.666666666666666,57,27,42,42.0
HP4100,4100,660452d6f4aa3a41d687885b,lt,9.0,"I was shopping at a pet store for a bag of cat food which costs $8. I then spontaneously decide to add a few cans of wet cat food, which cost $4, so the total I have to pay is $12.",12,No mention of recipient,0,1,0,No clear justification,gpt_5_6_round7,4,5,8,5.666666666666667,17,12,15,14.666666666666666
HP4101,4101,5c8808098d2bbf0017e4b527,lt,5.5,"I find it similar to inflation, prices are going up",12,No mention of recipient,0,1,0,No clear justification,gpt_5_6_round7,4,5,18,9.0,46,22,35,34.333333333333336
HP4102,4102,5d853d4eecc7dc001850467f,lt,9.0,"Someone reselling a concert or sports ticket for a sold-out event will increase the price by a big margin, 50% or more.",12,Abstract stranger,1,1,3,Self-interest,gpt_5_6_round7,6,7,25,12.666666666666666,63,36,53,50.666666666666664
HP4103,4103,576fc3462984e70001a97fc3,lt,8.0,This is similar to someone taking all the money for themselves while someone else is left with nothing.,12,Abstract stranger,1,1,1,Moral,gpt_5_6_round7,55,57,74,62.0,12,32,33,25.666666666666668
HP4104,4104,611ec117c0e26bf092778d95,lt,8.0,Represents the current inflation of olive oil prices,12,No mention of recipient,0,1,0,No clear justification,gpt_5_6_round7,4,5,18,9.0,47,19,35,33.666666666666664
HP4105,4105,63f8c03565ab09c02469ccd3,lt,10.0,Price raises of certain items due to recession,12,No mention of recipient,0,1,0,No clear justification,gpt_5_6_round7,4,5,19,9.333333333333334,45,20,36,33.666666666666664
HP4106,4106,5d37ad921c16bb0015281337,lt,8.0,$4 is similar to the price of a cup of coffee when you go out somewhere.,12,No mention of recipient,0,1,0,No clear justification,gpt_5_6_round7,3,4,7,4.666666666666667,13,7,4,8.0
HP4107,4107,5a01d6877542890001aa63ad,lt,8.0,Having a unique product so that your product has more value,12,No mention of recipient,0,1,2,Mutual Benefit / Cooperation,gpt_5_6_round7,4,7,23,11.333333333333334,59,31,43,44.333333333333336
HP4108,4108,65f8caa8238a933fdf42f4c3,lt,10.0,This is like when a sudden loss of supply for gas sharply increases the price.,12,No mention of recipient,0,1,0,No clear justification,inherited_hpmin,5,6,22,11.0,58,22,42,40.666666666666664
HP4109,4109,62b058e8e1cfcf6b53124931,lt,12.0,Adding extra $4 will mean that i have won the olympics ,12,No mention of recipient,0,1,0,No clear justification,inherited_hpmin,0,2,4,2.0,0,1,0,0.3333333333333333
HP4110,4110,55a1321efdf99b6ec83c214e,lt,6.5,This is the same as me stealing all of the money and screwing the broker over. Like if we were in a bank heist and I ran away with all of the loot. Like Ewan McGregor at the end of Trainspotting.,12,Anonymous peer,2,1,1,Moral,gpt_5_6_round7,25,35,81,47.0,82,60,62,68.0
HP4111,4111,63f0e61bbeb61d5ced623832,lt,11.0,I think of a product like gasoline that fluctuates in price often.,12,No mention of recipient,0,1,0,No clear justification,inherited_hpmin,4,5,20,9.666666666666666,43,19,37,33.0
HP4112,4112,61f2abdca09e72f23cbaf4c4,lt,8.0,"I find it similar to receiving a Prolific email, saying the researcher has added an additional payment. Result!",12,No mention of recipient,0,1,0,No clear justification,gpt_5_6_round7,5,5,14,8.0,71,32,15,39.333333333333336
HP4113,4113,662ac5849e0f931cc08e32b7,lt,10.5,I find this similar to negotiating for a higher price,12,No mention of recipient,0,1,2,Mutual Benefit / Cooperation,inherited_hpmin,8,7,28,14.333333333333334,65,45,53,54.333333333333336
HP4114,4114,63bd81465a7246c0da98e4bd,lt,9.0,Managing to sell something for more than its worth,12,No mention of recipient,0,1,3,Self-interest,gpt_5_6_round7,7,7,25,13.0,57,38,50,48.333333333333336
HP4115,4115,610bff0262daf619c12a7cec,lt,9.0,Paying interest fees,12,No mention of recipient,0,1,0,No clear justification,gpt_5_6_round7,4,5,12,7.0,23,8,9,13.333333333333334
HP4116,4116,66e9b926c782e4f47a05ec7c,lt,9.0,"Picture a landlord who suddenly raises the rent by $4 a day saying, ""it's just inflation"" but the tenant feels blindsided",12,No mention of recipient,0,1,1,Moral,gpt_5_6_round7,5,6,22,11.0,52,24,39,38.333333333333336
HP4117,4117,66452f8e6f5cff92c469b400,lt,12.0,"I imagine this increment as when comparing two broadband providers, one offers a very similar product but is more well-known than its competitor, so it can pump up the price a little bit.",12,No mention of recipient,0,1,2,Mutual Benefit / Cooperation,inherited_hpmin,5,7,23,11.666666666666666,59,25,43,42.333333333333336
HP4118,4118,664a375e07e464189e4b25f4,lt,12.0,Incrreasing the price of something you are selling that is in high demand ,12,No mention of recipient,0,1,2,Mutual Benefit / Cooperation,inherited_hpmin,7,7,25,13.0,65,39,52,52.0
HP4119,4119,60369ae814f750ef3d063c3e,lt,12.0,I sell something second hand on marketplace and bump the cost to make a profit.,12,No mention of recipient,0,1,2,Mutual Benefit / Cooperation,inherited_hpmin,7,7,26,13.333333333333334,64,42,53,53.0
HP4120,4120,66f480695684a9ff1f525bf8,lt,11.5,I find it similar to how brands increase their price to make profit.,12,No mention of recipient,0,1,2,Mutual Benefit / Cooperation,inherited_hpmin,6,7,24,12.333333333333334,56,29,45,43.333333333333336
HP4121,4121,5e1465b599b282a6feec000b,lt,12.0,this would be like my eyelash tech who is my best friend upping her price because a customer was rude to her,12,Friend,4,1,3,Self-interest,inherited_hpmin,8,7,25,13.333333333333334,52,31,43,42.0
HP4122,4122,5eeb621a7c83c62d2473afb1,lt,9.0,the broker losing profit,12,No mention of recipient,0,1,0,No clear justification,gpt_5_6_round7,12,9,50,23.666666666666668,85,48,60,64.33333333333333
HP4123,4123,5c9034a2eedbd9001573ca14,lt,10.0,Charity where no fee to pass on information or goods but service provider is paid at discounted price,12,No mention of recipient,0,1,2,Mutual Benefit / Cooperation,inherited_hpmin,20,14,40,24.666666666666668,69,33,51,51.0
HP4124,4124,63ea42db4a818f990ef95828,lt,10.0,maximum gain for myself and no gain to the broker. ,12,No mention of recipient,0,1,3,Self-interest,inherited_hpmin,35,22,75,44.0,91,57,70,72.66666666666667
HP4125,4125,6760549abba4d747ab270c17,lt,6.0,Scalpers driving up the price of the product they resell.,12,No mention of recipient,0,1,3,Self-interest,gpt_5_6_round7,6,7,25,12.666666666666666,63,31,54,49.333333333333336
HP4126,4126,5727d93522e522000e7a0a3c,lt,10.0,I felt like the value of the data is worth more than what is offered. I am driving a harder bargain.,12,No mention of recipient,0,1,3,Self-interest,inherited_hpmin,7,8,29,14.666666666666666,90,64,75,76.33333333333333
HP4127,4127,65de2dd9077f463fedd79272,lt,10.5,The total price of gas during a fluctuation in price per gallon. ,12,No mention of recipient,0,1,0,No clear justification,inherited_hpmin,4,4,17,8.333333333333334,37,18,30,28.333333333333332
HP4128,4128,57e028b7ccd0230001fc2462,lt,9.0,like getting a nice pay rise ,12,No mention of recipient,0,1,0,No clear justification,gpt_5_6_round7,4,6,16,8.666666666666666,20,38,16,24.666666666666668
HP4129,4129,57ff671cb80310000163ef44,lt,12.0,"A 50% increase in price is like the current cost of living crisis, everything is going up so quickly.",12,No mention of recipient,0,1,0,No clear justification,inherited_hpmin,5,5,21,10.333333333333334,49,24,37,36.666666666666664
HP4130,4130,655f8e46111e1df6951e1ede,lt,12.0,"I find it similar to going to a flea market. I ask a worker at the stall how much a Hello Kitty plush is, he says 5 dollars. He never came back, so I had to ask the owner how much the Hello Kitty plush is when I went to go pay it. He said 9 dollars. He noticed that I was a girl who was into plush so he raised the price. It was in his favor to raise the price.",12,No mention of recipient,0,1,3,Self-interest,inherited_hpmin,8,7,23,12.666666666666666,56,30,54,46.666666666666664
HP4131,4131,59bb9e3a178f1b0001828b12,lt,9.0,conserving a rare commodity by setting a price few if any would pay.,12,No mention of recipient,0,1,2,Mutual Benefit / Cooperation,gpt_5_6_round7,5,6,22,11.0,48,34,43,41.666666666666664
HP4132,4132,66bcad01dafba28daa9de5f5,lt,10.0,A small card game gift,12,No mention of recipient,0,1,0,No clear justification,inherited_hpmin,5,20,6,10.333333333333334,2,3,1,2.0
HP4133,4133,6661c9ae13d2c1b196d73a43,lt,8.0,Increased by 50% making the higher price of 12 dollars,12,No mention of recipient,0,1,0,No clear justification,gpt_5_6_round7,5,5,24,11.333333333333334,55,28,39,40.666666666666664
HP4134,4134,57a36f499bd3d70001e5230e,lt,9.0,Changing the price by +$4 is asking the broker to work for free. It's like asking a plumber to replace a part but saying you'll buy the part yourself and not pay any labour charge. Obviously in real life I wouldn't know how much the broker will sell for. ,12,No mention of recipient,0,1,1,Moral,gpt_5_6_round7,14,12,62,29.333333333333332,96,75,78,83.0
