within_hp_id,source_study,source_row,PROLIFIC_PID,subject_id,game,Market,trial_order,anchor_allocation_kept,memory_source_column,memory,kw_dummy,market_x_kw,treatment_cell,anchor_share_sent,memory_key,actual_allocation_kept,actual_share_sent,actual_reason,actual_reason_category,actual_reason_category_num,category_num,category,classification_origin
WHP11281,market_control,103,600a878fa6fbbf1ba60bea36,market_control::lt::600a878fa6fbbf1ba60bea36,lt,1,1,4.0,memory_lt_-$4,A non-profit making organisation requests information.,0,0,lt_market,0.6666666666666666,a non-profit making organisation requests information.,8.0,0.3333333333333333,I didn't want to make a profit or a loss. I don't have enough information to make a decision.,Self-interest,3,1,Moral,gpt_5_6_subagent_rowwise
WHP11282,market_control,103,600a878fa6fbbf1ba60bea36,market_control::lt::600a878fa6fbbf1ba60bea36,lt,1,1,6.0,memory_lt_-$2,"A company or a person I have a connection with, to offer them a discount.",0,0,lt_market,0.5,"a company or a person i have a connection with, to offer them a discount.",8.0,0.3333333333333333,I didn't want to make a profit or a loss. I don't have enough information to make a decision.,Self-interest,3,1,Moral,gpt_5_6_subagent_rowwise
WHP11283,market_control,103,600a878fa6fbbf1ba60bea36,market_control::lt::600a878fa6fbbf1ba60bea36,lt,1,1,8.0,memory_lt_$0,A situation where the data is provided to a charitable organisation.,0,0,lt_market,0.3333333333333333,a situation where the data is provided to a charitable organisation.,8.0,0.3333333333333333,I didn't want to make a profit or a loss. I don't have enough information to make a decision.,Self-interest,3,1,Moral,gpt_5_6_subagent_rowwise
WHP11284,market_control,103,600a878fa6fbbf1ba60bea36,market_control::lt::600a878fa6fbbf1ba60bea36,lt,1,1,12.0,memory_lt_$4,Where the information is key to other events. Paying more to get more in depth analysis.,0,0,lt_market,0.0,where the information is key to other events. paying more to get more in depth analysis.,8.0,0.3333333333333333,I didn't want to make a profit or a loss. I don't have enough information to make a decision.,Self-interest,3,2,Mutual Benefit / Cooperation,gpt_5_6_subagent_rowwise
WHP11285,market_control,103,600a878fa6fbbf1ba60bea36,market_control::lt::600a878fa6fbbf1ba60bea36,lt,0,2,4.0,memory_lt_control_$4,A charitable donation on my part.,0,0,lt_control,0.6666666666666666,a charitable donation on my part.,4.0,0.6666666666666667,"I felt generous, and wanted to give the other person a share of my allocation.",Moral,1,1,Moral,gpt_5_6_subagent_rowwise
WHP11286,market_control,103,600a878fa6fbbf1ba60bea36,market_control::lt::600a878fa6fbbf1ba60bea36,lt,0,2,6.0,memory_lt_control_$2,"Making the situation fair, so we both get paid the same amount.",0,0,lt_control,0.5,"making the situation fair, so we both get paid the same amount.",4.0,0.6666666666666667,"I felt generous, and wanted to give the other person a share of my allocation.",Moral,1,0,No clear justification,gpt_5_6_subagent_rowwise
WHP11287,market_control,103,600a878fa6fbbf1ba60bea36,market_control::lt::600a878fa6fbbf1ba60bea36,lt,0,2,8.0,memory_lt_control_$0,Retaining the current situation. Neither of us is better off.,0,0,lt_control,0.3333333333333333,retaining the current situation. neither of us is better off.,4.0,0.6666666666666667,"I felt generous, and wanted to give the other person a share of my allocation.",Moral,1,0,No clear justification,gpt_5_6_subagent_rowwise
WHP11288,market_control,103,600a878fa6fbbf1ba60bea36,market_control::lt::600a878fa6fbbf1ba60bea36,lt,0,2,12.0,memory_lt_control_-$4,"I don't like this idea, as it is greed, and leaves the other participant with nothing.",0,0,lt_control,0.0,"i don't like this idea, as it is greed, and leaves the other participant with nothing.",4.0,0.6666666666666667,"I felt generous, and wanted to give the other person a share of my allocation.",Moral,1,3,Self-interest,primary_agent_rowwise
WHP11289,market_control,826,6012e691ac1f2b0bbbf29d19,market_control::lt::6012e691ac1f2b0bbbf29d19,lt,0,1,4.0,memory_lt_control_$4,We have shared a job and worked equally?,0,0,lt_control,0.6666666666666666,we have shared a job and worked equally?,4.0,0.6666666666666667,there are 2 people involved here on Prolifc both doing the same equal task,Moral,1,1,Moral,gpt_5_6_subagent_rowwise
WHP11290,market_control,826,6012e691ac1f2b0bbbf29d19,market_control::lt::6012e691ac1f2b0bbbf29d19,lt,0,1,6.0,memory_lt_control_$2,Giving them a treatfor their birthday?,0,0,lt_control,0.5,giving them a treatfor their birthday?,4.0,0.6666666666666667,there are 2 people involved here on Prolifc both doing the same equal task,Moral,1,1,Moral,gpt_5_6_subagent_rowwise
WHP11291,market_control,826,6012e691ac1f2b0bbbf29d19,market_control::lt::6012e691ac1f2b0bbbf29d19,lt,0,1,8.0,memory_lt_control_$0,I need all to money to pay a bill?,0,0,lt_control,0.3333333333333333,i need all to money to pay a bill?,4.0,0.6666666666666667,there are 2 people involved here on Prolifc both doing the same equal task,Moral,1,3,Self-interest,gpt_5_6_subagent_rowwise
WHP11292,market_control,826,6012e691ac1f2b0bbbf29d19,market_control::lt::6012e691ac1f2b0bbbf29d19,lt,0,1,12.0,memory_lt_control_-$4,I have put more effort into a task then the othr person?,0,0,lt_control,0.0,i have put more effort into a task then the othr person?,4.0,0.6666666666666667,there are 2 people involved here on Prolifc both doing the same equal task,Moral,1,1,Moral,gpt_5_6_subagent_rowwise
WHP11293,market_control,826,6012e691ac1f2b0bbbf29d19,market_control::lt::6012e691ac1f2b0bbbf29d19,lt,1,2,4.0,memory_lt_-$4,I feel the product is inferior to that offered,0,0,lt_market,0.6666666666666666,i feel the product is inferior to that offered,12.0,0.0,I have worked hard andfeel I derserve full price for my product,Self-interest,3,0,No clear justification,primary_agent_rowwise
WHP11294,market_control,826,6012e691ac1f2b0bbbf29d19,market_control::lt::6012e691ac1f2b0bbbf29d19,lt,1,2,6.0,memory_lt_-$2,I feel that the product is not quite worht the full valur discussed,0,0,lt_market,0.5,i feel that the product is not quite worht the full valur discussed,12.0,0.0,I have worked hard andfeel I derserve full price for my product,Self-interest,3,3,Self-interest,primary_agent_rowwise
WHP11295,market_control,826,6012e691ac1f2b0bbbf29d19,market_control::lt::6012e691ac1f2b0bbbf29d19,lt,1,2,8.0,memory_lt_$0,The price is a fair price for the value of a product,0,0,lt_market,0.3333333333333333,the price is a fair price for the value of a product,12.0,0.0,I have worked hard andfeel I derserve full price for my product,Self-interest,3,1,Moral,gpt_5_6_subagent_rowwise
WHP11296,market_control,826,6012e691ac1f2b0bbbf29d19,market_control::lt::6012e691ac1f2b0bbbf29d19,lt,1,2,12.0,memory_lt_$4,I feel that the work is worth more than $4 in value,0,0,lt_market,0.0,i feel that the work is worth more than $4 in value,12.0,0.0,I have worked hard andfeel I derserve full price for my product,Self-interest,3,3,Self-interest,primary_agent_rowwise
WHP11297,market_control,10,601573abb16bec6457789080,market_control::lt::601573abb16bec6457789080,lt,1,1,4.0,memory_lt_-$4,A bigger profit by the increased reduction in price.,0,0,lt_market,0.6666666666666666,a bigger profit by the increased reduction in price.,4.5,0.625,So that we get a bigger profit but dont look greedy.,Mutual Benefit / Cooperation,2,3,Self-interest,gpt_5_6_subagent_rowwise
WHP11298,market_control,10,601573abb16bec6457789080,market_control::lt::601573abb16bec6457789080,lt,1,1,6.0,memory_lt_-$2,Less profit but still some profit as it will still be sold by the Broker for $12,0,0,lt_market,0.5,less profit but still some profit as it will still be sold by the broker for $12,4.5,0.625,So that we get a bigger profit but dont look greedy.,Mutual Benefit / Cooperation,2,3,Self-interest,gpt_5_6_subagent_rowwise
WHP11299,market_control,10,601573abb16bec6457789080,market_control::lt::601573abb16bec6457789080,lt,1,1,8.0,memory_lt_$0,There should be a profit as the broker is going to sell it for $12,0,0,lt_market,0.3333333333333333,there should be a profit as the broker is going to sell it for $12,4.5,0.625,So that we get a bigger profit but dont look greedy.,Mutual Benefit / Cooperation,2,0,No clear justification,gpt_5_6_subagent_rowwise
WHP11300,market_control,10,601573abb16bec6457789080,market_control::lt::601573abb16bec6457789080,lt,1,1,12.0,memory_lt_$4,Market rate of $12 that the Broker is going to sell it for meaning minimal profit.,0,0,lt_market,0.0,market rate of $12 that the broker is going to sell it for meaning minimal profit.,4.5,0.625,So that we get a bigger profit but dont look greedy.,Mutual Benefit / Cooperation,2,3,Self-interest,gpt_5_6_subagent_rowwise
WHP11301,market_control,10,601573abb16bec6457789080,market_control::lt::601573abb16bec6457789080,lt,0,2,4.0,memory_lt_control_$4,Giving them a bigger chunk of the money so being selfless and generous.,0,0,lt_control,0.6666666666666666,giving them a bigger chunk of the money so being selfless and generous.,6.0,0.5,I wanted us to have an equal share.,Moral,1,1,Moral,gpt_5_6_subagent_rowwise
WHP11302,market_control,10,601573abb16bec6457789080,market_control::lt::601573abb16bec6457789080,lt,0,2,6.0,memory_lt_control_$2,Splitting the money down the middle so you both get equal amounts.,0,0,lt_control,0.5,splitting the money down the middle so you both get equal amounts.,6.0,0.5,I wanted us to have an equal share.,Moral,1,1,Moral,gpt_5_6_subagent_rowwise
WHP11303,market_control,10,601573abb16bec6457789080,market_control::lt::601573abb16bec6457789080,lt,0,2,8.0,memory_lt_control_$0,Sharing nothing with the other person but not taking anything from them.,0,0,lt_control,0.3333333333333333,sharing nothing with the other person but not taking anything from them.,6.0,0.5,I wanted us to have an equal share.,Moral,1,0,No clear justification,gpt_5_6_subagent_rowwise
WHP11304,market_control,10,601573abb16bec6457789080,market_control::lt::601573abb16bec6457789080,lt,0,2,12.0,memory_lt_control_-$4,This means I would take everything that they have and they would have nothing.,0,0,lt_control,0.0,this means i would take everything that they have and they would have nothing.,6.0,0.5,I wanted us to have an equal share.,Moral,1,3,Self-interest,gpt_5_6_subagent_rowwise
WHP11305,market_control,99,6015966a246e51095f2235e7,market_control::lt::6015966a246e51095f2235e7,lt,1,1,4.0,memory_lt_-$4,"I would consider this as the item is being on sale, and having a decent discount",0,0,lt_market,0.6666666666666666,"i would consider this as the item is being on sale, and having a decent discount",12.0,0.0,I was thinking about the potential bonus I may receive,Self-interest,3,0,No clear justification,gpt_5_6_subagent_rowwise
WHP11306,market_control,99,6015966a246e51095f2235e7,market_control::lt::6015966a246e51095f2235e7,lt,1,1,6.0,memory_lt_-$2,"Receiving a small discount for my item, e.g. reduced aisle in the supermarket",0,0,lt_market,0.5,"receiving a small discount for my item, e.g. reduced aisle in the supermarket",12.0,0.0,I was thinking about the potential bonus I may receive,Self-interest,3,0,No clear justification,gpt_5_6_subagent_rowwise
WHP11307,market_control,99,6015966a246e51095f2235e7,market_control::lt::6015966a246e51095f2235e7,lt,1,1,8.0,memory_lt_$0,"I would see this as the standard price, the price I expect to pay for the item.",0,0,lt_market,0.3333333333333333,"i would see this as the standard price, the price i expect to pay for the item.",12.0,0.0,I was thinking about the potential bonus I may receive,Self-interest,3,0,No clear justification,gpt_5_6_subagent_rowwise
WHP11308,market_control,99,6015966a246e51095f2235e7,market_control::lt::6015966a246e51095f2235e7,lt,1,1,12.0,memory_lt_$4,"I would see this as good for my bonus if I am selected, but it would seem like I am paying more than the good is worth, maybe like paying higher price for airline tickets when I could have got it at a more favourable price.",0,0,lt_market,0.0,"i would see this as good for my bonus if i am selected, but it would seem like i am paying more than the good is worth, maybe like paying higher price for airline tickets when i could have got it at a more favourable price.",12.0,0.0,I was thinking about the potential bonus I may receive,Self-interest,3,3,Self-interest,gpt_5_6_subagent_rowwise
WHP11309,market_control,99,6015966a246e51095f2235e7,market_control::lt::6015966a246e51095f2235e7,lt,0,2,4.0,memory_lt_control_$4,"I would feel like I am being generous, like at Christmas giving a gift to another person",0,0,lt_control,0.6666666666666666,"i would feel like i am being generous, like at christmas giving a gift to another person",8.0,0.3333333333333333,I was happy with the allocation to begin with.,No clear justification,0,1,Moral,gpt_5_6_subagent_rowwise
WHP11310,market_control,99,6015966a246e51095f2235e7,market_control::lt::6015966a246e51095f2235e7,lt,0,2,6.0,memory_lt_control_$2,I would feel like a child transferring so that both parties are equal.,0,0,lt_control,0.5,i would feel like a child transferring so that both parties are equal.,8.0,0.3333333333333333,I was happy with the allocation to begin with.,No clear justification,0,1,Moral,gpt_5_6_subagent_rowwise
WHP11311,market_control,99,6015966a246e51095f2235e7,market_control::lt::6015966a246e51095f2235e7,lt,0,2,8.0,memory_lt_control_$0,"I would seem okay, like they got what they were given but the system. i would not feel compelled to give them anything.",0,0,lt_control,0.3333333333333333,"i would seem okay, like they got what they were given but the system. i would not feel compelled to give them anything.",8.0,0.3333333333333333,I was happy with the allocation to begin with.,No clear justification,0,3,Self-interest,gpt_5_6_subagent_rowwise
WHP11312,market_control,99,6015966a246e51095f2235e7,market_control::lt::6015966a246e51095f2235e7,lt,0,2,12.0,memory_lt_control_-$4,"I would feel like I am stealing from that person, they would have zero and I would have all, that does not seem fair!",0,0,lt_control,0.0,"i would feel like i am stealing from that person, they would have zero and i would have all, that does not seem fair!",8.0,0.3333333333333333,I was happy with the allocation to begin with.,No clear justification,0,1,Moral,gpt_5_6_subagent_rowwise
WHP11313,market_control,18,602471c97db8951797cef086,market_control::lt::602471c97db8951797cef086,lt,1,1,4.0,memory_lt_-$4,I just imagine it as the same as reducing the amount by a third of the full amount,0,0,lt_market,0.6666666666666666,i just imagine it as the same as reducing the amount by a third of the full amount,6.0,0.5,"Because if it is selected, then this is the fairest amount, I don't see the point in being selfish",Moral,1,0,No clear justification,gpt_5_6_subagent_rowwise
WHP11314,market_control,18,602471c97db8951797cef086,market_control::lt::602471c97db8951797cef086,lt,1,1,6.0,memory_lt_-$2,It makes me think of when I'm on the stair master at the gym and when I reach a certain time I need to reduce my speed from 8 to 6,0,0,lt_market,0.5,it makes me think of when i'm on the stair master at the gym and when i reach a certain time i need to reduce my speed from 8 to 6,6.0,0.5,"Because if it is selected, then this is the fairest amount, I don't see the point in being selfish",Moral,1,0,No clear justification,gpt_5_6_subagent_rowwise
