classification_id,memory_key,memory,category_num,classification_origin,category
WCLS11564,"this reminds me of splitting a restaurant bill unevenly when someone has less to spend. for instance, if a group dinner costs $12 per person, but one friend only wants to pay $6, we adjust the payment so it works for them.","This reminds me of splitting a restaurant bill unevenly when someone has less to spend. For instance, if a group dinner costs $12 per person, but one friend only wants to pay $6, we adjust the payment so it works for them.",1,gpt_5_6_subagent_rowwise,Moral
WCLS11565,"this reminds me of standing your ground on a price or decision, like when a landlord or business says the price is final and won’t budge because they believe it’s already reasonable.","This reminds me of standing your ground on a price or decision, like when a landlord or business says the price is final and won’t budge because they believe it’s already reasonable.",3,gpt_5_6_subagent_rowwise,Self-interest
WCLS11566,this reminds me of the concept of wealth redistribution.,This reminds me of the concept of wealth redistribution.,1,gpt_5_6_subagent_rowwise,Moral
WCLS11567,this reminds me of the membership card discount points i gain from being a loyal customer. i get a monthly discount of $4 for my next shop.,This reminds me of the membership card discount points I gain from being a loyal customer. I get a monthly discount of $4 for my next shop.,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS11568,this reminds me of the status quo of society - those with the funds not necessarily thinking about those who do not have any money.,This reminds me of the status quo of society - those with the funds not necessarily thinking about those who do not have any money.,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS11569,"this reminds me of the time my friend needed help with rent, so i helped","This reminds me of the time my friend needed help with rent, so I helped",1,gpt_5_6_subagent_rowwise,Moral
WCLS11570,"this reminds me of things when you forget to cancel a free trial or the provider makes it difficult to cancel one. they are happy to take your money, even if it's a little shady or your last $4.","This reminds me of things when you forget to cancel a free trial or the provider makes it difficult to cancel one. They are happy to take your money, even if it's a little shady or your last $4.",3,gpt_5_6_subagent_rowwise,Self-interest
WCLS11571,"this reminds me of times i had money to spare, and i helped local homeless folk","This reminds me of times I had money to spare, and I helped local homeless folk",1,gpt_5_6_subagent_rowwise,Moral
WCLS11572,this reminds me of times i helped friends,This reminds me of times I helped friends,1,gpt_5_6_subagent_rowwise,Moral
WCLS11573,this reminds me of times where i would give a friend some money to buy some food or snacks if i was hanging out with them and they had no money.,This reminds me of times where I would give a friend some money to buy some food or snacks if I was hanging out with them and they had no money.,1,gpt_5_6_subagent_rowwise,Moral
WCLS11574,this reminds me of transferring money to my grandaughter so she can buy a coke and candy bar.,This reminds me of transferring money to my grandaughter so she can buy a coke and candy bar.,1,gpt_5_6_subagent_rowwise,Moral
WCLS11575,this reminds me of trying to be fair,This reminds me of trying to be fair,1,gpt_5_6_subagent_rowwise,Moral
WCLS11576,this reminds me of two people negotiating down and one getting a much better dela than the other.,this reminds me of two people negotiating down and one getting a much better dela than the other.,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS11577,this reminds me of wealthy people giving scraps to needy people.,This reminds me of wealthy people giving scraps to needy people.,1,gpt_5_6_subagent_rowwise,Moral
WCLS11578,"this reminds me of what i see everyday where people believe they earn what they earned and no one else should be able to get any, a capitalistic approach","This reminds me of what I see everyday where people believe they earn what they earned and no one else should be able to get any, a capitalistic approach",3,gpt_5_6_subagent_rowwise,Self-interest
WCLS11579,this reminds me of when a store offers a product at half price.,This reminds me of when a store offers a product at half price.,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS11580,this reminds me of when i gave a man money to get his insulin shots even though i only had a little money left myself,This reminds me of when I gave a man money to get his insulin shots even though I only had a little money left myself,1,gpt_5_6_subagent_rowwise,Moral
WCLS11581,this reminds me of when i have kept the change from when i've bought something with someone else's monies.,This reminds me of when I have kept the change from when I've bought something with someone else's monies.,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS11582,this reminds me of when i have purchased an item that someone did not originally want. i purchased a jacket from a friend and just paid the price they purchased it for.,This reminds me of when I have purchased an item that someone did not originally want. I purchased a jacket from a friend and just paid the price they purchased it for.,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS11583,this reminds me of when i have split the cost 50/50 with my siblings to a gift we bought for our parents.,This reminds me of when I have split the cost 50/50 with my siblings to a gift we bought for our parents.,1,gpt_5_6_subagent_rowwise,Moral
WCLS11584,this reminds me of when i purchased a product on sale at a clothes shop. this item was reduced slightly as the shop struggled to sell it.,This reminds me of when I purchased a product on sale at a clothes shop. This item was reduced slightly as the shop struggled to sell it.,2,gpt_5_6_subagent_rowwise,Mutual Benefit / Cooperation
